2025-11-08 16:17:58 | TOKEN:  | TYPE: CASH_OUT_FAIL | AMT: 50 | EXT_ID:  | DETAILS: Swap failed at Step 1: API Call failed after 3 attempts to: http://localhost/SaccusSalis/backend/transactions/ewallet_cashout.php
2025-11-08 16:18:01 | TOKEN:  | TYPE: CASH_OUT_FAIL | AMT: 50 | EXT_ID:  | DETAILS: Swap failed at Step 1: API Call failed after 3 attempts to: http://localhost/SaccusSalis/backend/transactions/ewallet_cashout.php
2025-11-08 16:18:04 | TOKEN:  | TYPE: CASH_OUT_FAIL | AMT: 50 | EXT_ID:  | DETAILS: Swap failed at Step 1: API Call failed after 3 attempts to: http://localhost/SaccusSalis/backend/transactions/ewallet_cashout.php
2025-11-08 16:30:43 | TOKEN:  | TYPE: CASH_OUT_FAIL | AMT: 50 | EXT_ID:  | DETAILS: Swap failed at Step 1: Step 1 (Cashout) failed: Invalid token
2025-11-09 06:23:41 | TOKEN:  | TYPE: CASH_OUT_FAIL | AMT: 50 | EXT_ID:  | DETAILS: Swap failed at Step 1: Step 1 (Cashout) failed: Invalid token
2025-11-09 06:35:12 | TOKEN:  | TYPE: TOKEN_MISSING | AMT:  | EXT_ID:  | DETAILS: No token provided in request
2025-11-09 06:40:24 | TOKEN:  | TYPE: TOKEN_MISSING | AMT:  | EXT_ID:  | DETAILS: No token provided in request
2025-11-09 06:43:59 | TOKEN:  | TYPE: TOKEN_MISSING | AMT:  | EXT_ID:  | DETAILS: No token provided in request
2025-11-09 06:53:19 | TOKEN:  | TYPE: TOKEN_MISSING | AMT:  | EXT_ID:  | DETAILS: No token provided in request
2025-11-09 06:55:22 | TOKEN: +26770000001 | TYPE: CASH_OUT_FAIL | AMT: 50 | EXT_ID:  | DETAILS: Swap failed at Step 1: Step 1 (Cashout) failed: Invalid token
2025-11-09 06:55:22 | TOKEN: +26770000001 | TYPE: SWAP_FAIL | AMT: 50 | EXT_ID:  | DETAILS: Step 1 (Cashout) failed: Invalid token
2025-11-09 07:04:28 | TOKEN: +26770000001 | TYPE: SWAP_FAIL | AMT: 50 | EXT_ID: N/A | DETAILS: Unable to auto-map preatm_to_preatm: check from/to participants
2025-11-09 08:16:55 | TOKEN: +26770000001 | TYPE: CASH_OUT_FAIL | AMT: 50 | EXT_ID:  | DETAILS: Swap failed at Step 1: Step 1 (Cashout) failed: Invalid token
2025-11-09 08:29:10 | TOKEN: +26770000001 | TYPE: CASH_OUT_FAIL | AMT: 50 | EXT_ID:  | DETAILS: Swap failed at Step 1: Step 1 (Cashout) failed: Invalid token
2025-11-09 08:49:06 | TOKEN: +26770000001 | TYPE: CASH_OUT_FAIL | AMT: 50 | EXT_ID:  | DETAILS: Step 1 failed: PIN and recipient phone required
2025-11-09 09:00:32 | TOKEN: +26770000001 | TYPE: CASH_OUT_FAIL | AMT: 50 | EXT_ID:  | DETAILS: Step 1 failed: PIN and recipient phone required
2025-11-09 09:04:05 | TOKEN: +26770000001 | TYPE: CASH_OUT_FAIL | AMT: 50 | EXT_ID:  | DETAILS: Step 1 failed: Invalid PIN or phone number
2025-11-09 09:05:56 | TOKEN: +26770000001 | TYPE: CASH_OUT_FAIL | AMT: 50 | EXT_ID:  | DETAILS: Step 1 failed: Invalid PIN or phone number
2025-11-09 09:10:34 | TOKEN: +26770000001 | TYPE: CASH_OUT_FAIL | AMT: 50 | EXT_ID:  | DETAILS: Step 1 failed: Invalid PIN or phone number
2025-11-10 22:40:04 | TOKEN: +26770000000 | TYPE: CASH_OUT_FAIL | AMT: 1000 | EXT_ID:  | DETAILS: Step 1 failed: Invalid PIN or phone number
2025-11-10 23:47:01 | TOKEN: +26770000000 | TYPE: CASH_OUT_FAIL | AMT: 1000 | EXT_ID:  | DETAILS: Step 1 failed: Invalid PIN or phone number
2025-11-10 23:50:00 | TOKEN: +26770000000 | TYPE: CASH_OUT_FAIL | AMT: 1000 | EXT_ID:  | DETAILS: Step 1 failed: Invalid PIN or phone number
2025-11-11 00:55:59 | TOKEN: NO_TOKEN | TYPE: CASH_OUT_FAIL | AMT: 1000 | EXT_ID:  | DETAILS: Step 1 failed: PIN expired
2025-11-11 00:57:17 | TOKEN: NO_TOKEN | TYPE: CASH_OUT_FAIL | AMT: 1000 | EXT_ID:  | DETAILS: Step 1 failed: SQLSTATE[42S22]: Column not found: 1054 Unknown column 'redeemed_at' in 'field list'
2025-11-11 01:00:40 | TOKEN: NO_TOKEN | TYPE: CASH_OUT_FAIL | AMT: 1000 | EXT_ID:  | DETAILS: Step 1 failed: SQLSTATE[42S22]: Column not found: 1054 Unknown column 'redeemed_by' in 'field list'
2025-11-11 01:02:33 | TOKEN: NO_TOKEN | TYPE: CASH_OUT_FAIL | AMT: 1000 | EXT_ID:  | DETAILS: Step 1 failed: SQLSTATE[22007]: Invalid datetime format: 1366 Incorrect integer value: 'API_USER' for column `saccussalis`.`transactions`.`user_id` at row 1
2025-11-11 01:05:32 | TOKEN: NO_TOKEN | TYPE: CASH_OUT_FAIL | AMT: 1000 | EXT_ID:  | DETAILS: Step 1 failed: SQLSTATE[22007]: Invalid datetime format: 1366 Incorrect integer value: 'API_USER' for column `saccussalis`.`transactions`.`user_id` at row 1
2025-11-11 01:06:25 | TOKEN: NO_TOKEN | TYPE: CASH_OUT_FAIL | AMT: 1000 | EXT_ID:  | DETAILS: Step 1 failed: SQLSTATE[22007]: Invalid datetime format: 1366 Incorrect integer value: 'API_USER' for column `saccussalis`.`transactions`.`user_id` at row 1
2025-11-11 01:10:10 | TOKEN: NO_TOKEN | TYPE: CASH_OUT_FAIL | AMT: 1000 | EXT_ID:  | DETAILS: Step 1 failed: SQLSTATE[22007]: Invalid datetime format: 1366 Incorrect integer value: 'API_USER' for column `saccussalis`.`transactions`.`user_id` at row 1
2025-11-11 01:16:42 | TOKEN: NO_TOKEN | TYPE: CASH_OUT_FAIL | AMT: 1000 | EXT_ID:  | DETAILS: Step 1 failed: SQLSTATE[22007]: Invalid datetime format: 1366 Incorrect integer value: 'API_USER' for column `saccussalis`.`transactions`.`user_id` at row 1
2025-11-11 01:25:03 | TOKEN: NO_TOKEN | TYPE: CASH_OUT_FAIL | AMT: 1000 | EXT_ID:  | DETAILS: Step 1 failed: Invalid response
2025-11-11 01:27:56 | TOKEN: NO_TOKEN | TYPE: CASH_OUT_FAIL | AMT: 1000 | EXT_ID:  | DETAILS: Step 1 failed: Invalid response
2025-11-11 01:29:27 | TOKEN: +26770000000 | TYPE: CASH_OUT_FAIL | AMT: 50 | EXT_ID:  | DETAILS: Step 1 failed: Invalid response
2025-11-11 01:30:44 | TOKEN: NO_TOKEN | TYPE: CASH_OUT_FAIL | AMT: 1000 | EXT_ID:  | DETAILS: API Call failed to http://localhost/SaccusSalisbank/backend/transactions/ewallet_cashout.php — see swap_api_debug.log
2025-11-11 01:41:14 | TOKEN: NO_TOKEN | TYPE: CASH_OUT_FAIL | AMT: 1000 | EXT_ID:  | DETAILS: API Call failed to http://localhost/SaccusSalisbank/backend/transactions/ewallet_cashout.php — see swap_api_debug.log
2025-11-11 01:48:22 | TOKEN: NO_TOKEN | TYPE: CASH_OUT_FAIL | AMT: 1000 | EXT_ID:  | DETAILS: Step 1 failed: PIN already redeemed
2025-11-11 01:49:02 | TOKEN: NO_TOKEN | TYPE: CASH_OUT_FAIL | AMT: 1000 | EXT_ID:  | DETAILS: Step 1 failed: SQLSTATE[01000]: Warning: 1265 Data truncated for column 'type' at row 1
2025-11-11 01:53:35 | TOKEN: NO_TOKEN | TYPE: CASH_OUT_FAIL | AMT: 1000 | EXT_ID:  | DETAILS: API Call failed to http://localhost/SaccusSalisbank/backend/transactions/ewallet_cashout.php — see swap_api_debug.log
2025-11-11 01:54:31 | TOKEN: NO_TOKEN | TYPE: CASH_OUT_FAIL | AMT: 1000 | EXT_ID:  | DETAILS: API Call failed to http://localhost/SaccusSalisbank/backend/transactions/ewallet_cashout.php — see swap_api_debug.log
2025-11-11 01:58:44 | TOKEN: NO_TOKEN | TYPE: CASH_OUT_SUCCESS | AMT: 1000 | EXT_ID:  | DETAILS: ewallet -> Escrow
2025-11-11 02:02:51 | TOKEN: NO_TOKEN | TYPE: CASH_OUT_FAIL | AMT: 1000 | EXT_ID:  | DETAILS: Step 1 failed: PIN already redeemed
2025-11-11 02:03:28 | TOKEN: NO_TOKEN | TYPE: CASH_OUT_SUCCESS | AMT: 1000 | EXT_ID:  | DETAILS: ewallet -> Escrow
2025-11-11 02:52:22 | TOKEN: NO_TOKEN | TYPE: CASH_OUT_FAIL | AMT: 1000 | EXT_ID:  | DETAILS: Step 1 failed: PIN already redeemed
2025-11-11 02:52:56 | TOKEN: NO_TOKEN | TYPE: CASH_OUT_SUCCESS | AMT: 1000 | EXT_ID:  | DETAILS: ewallet -> Escrow
2025-11-11 02:58:10 | TOKEN: NO_TOKEN | TYPE: CASH_OUT_SUCCESS | AMT: 1000 | EXT_ID:  | DETAILS: ewallet -> Escrow
2025-11-11 03:04:53 | TOKEN: NO_TOKEN | TYPE: CASH_OUT_SUCCESS | AMT: 1000 | EXT_ID:  | DETAILS: ewallet -> Escrow
2025-11-11 03:14:41 | TOKEN: NO_TOKEN | TYPE: CASH_OUT_SUCCESS | AMT: 1000 | EXT_ID:  | DETAILS: ewallet -> Escrow
2025-11-11 03:24:36 | TOKEN: NO_TOKEN | TYPE: CASH_OUT_SUCCESS | AMT: 1000 | EXT_ID:  | DETAILS: ewallet -> Escrow
2025-11-11 03:24:38 | TOKEN: NO_TOKEN | TYPE: CASH_OUT_FAIL | AMT: 1000 | EXT_ID:  | DETAILS: Step 1 failed: PIN already redeemed
2025-11-11 06:58:29 | TOKEN: NO_TOKEN | TYPE: CASH_OUT_SUCCESS | AMT: 1000 | EXT_ID:  | DETAILS: ewallet -> Escrow
2025-11-11 07:04:12 | TOKEN: +26770000000 | TYPE: CASH_OUT_SUCCESS | AMT: 1000 | EXT_ID:  | DETAILS: ewallet -> Escrow
2025-11-11 07:18:37 | TOKEN: NO_TOKEN | TYPE: CASH_OUT_FAIL | AMT: 1000 | EXT_ID:  | DETAILS: Step 1 failed: Insufficient wallet balance for cashout
2025-11-11 07:20:18 | TOKEN: +26770000000 | TYPE: CASH_OUT_FAIL | AMT: 1000 | EXT_ID:  | DETAILS: Step 1 failed: Insufficient wallet balance for cashout
2025-11-11 07:21:02 | TOKEN: +26770000000 | TYPE: CASH_OUT_SUCCESS | AMT: 1000 | EXT_ID:  | DETAILS: ewallet -> Escrow
2025-11-11 07:25:33 | TOKEN: +26770000000 | TYPE: CASH_OUT_FAIL | AMT: 1000 | EXT_ID:  | DETAILS: Step 1 failed: Invalid PIN or phone number
2025-11-11 07:37:59 | TOKEN: +26770000000 | TYPE: CASH_OUT_FAIL | AMT: 1000 | EXT_ID:  | DETAILS: Step 1 failed: Invalid PIN or phone number
[2025-12-30 12:28:03] ERROR in SWAP_RESOLVER::SWAP_STATUS_NOT_FOUND: Swap Status Resolver log message | Details: {"participant":"saccussalis","identifier":"253353"}
[2026-01-03 01:29:26] ERROR in SWAP_RESOLVER::SWAP_STATUS_NOT_FOUND: Swap Status Resolver log message | Details: {"participant":"saccussalis","identifier":"907310"}
[2026-01-03 01:29:26] ERROR in recordSwapLedger: Database error recording initial ledger entry. | Details: {"sql_error":"SQLSTATE[42703]: Undefined column: 7 ERROR:  column \"from_participant\" of relation \"swap_ledgers\" does not exist\nLINE 2:             swap_reference, from_participant, to_participant...\n                                    ^","from":"saccussalis","to":"zurubank","amount":100,"ref":"swap_695862e668cd46.32364264"}
[2026-01-03 01:29:26] ERROR in updateSwapLedgerFees: Database error updating ledger fees. | Details: {"error":"SQLSTATE[42703]: Undefined column: 7 ERROR:  column \"final_amount\" of relation \"swap_ledgers\" does not exist\nLINE 1: UPDATE swap_ledgers SET final_amount=$1, swap_fee=$2, creati...\n                                ^","ref":"swap_695862e668cd46.32364264"}
[2026-01-03 08:29:46] ERROR in SWAP_RESOLVER::SWAP_STATUS_NOT_FOUND: Swap Status Resolver log message | Details: {"participant":"saccussalis","identifier":"907310"}
[2026-01-03 08:29:46] ERROR in recordSwapLedger: Database error recording initial ledger entry. | Details: {"sql_error":"SQLSTATE[42703]: Undefined column: 7 ERROR:  column \"from_participant\" of relation \"swap_ledgers\" does not exist\nLINE 2:             swap_reference, from_participant, to_participant...\n                                    ^","from":"saccussalis","to":"zurubank","amount":100,"ref":"swap_6958c56a9d87c0.23977216"}
[2026-01-03 08:29:46] ERROR in updateSwapLedgerFees: Database error updating ledger fees. | Details: {"error":"SQLSTATE[42703]: Undefined column: 7 ERROR:  column \"final_amount\" of relation \"swap_ledgers\" does not exist\nLINE 1: UPDATE swap_ledgers SET final_amount=$1, swap_fee=$2, creati...\n                                ^","ref":"swap_6958c56a9d87c0.23977216"}
[2026-01-03 08:38:20] ERROR in SWAP_RESOLVER::SWAP_STATUS_NOT_FOUND: Swap Status Resolver log message | Details: {"participant":"saccussalis","identifier":"907310"}
[2026-01-03 08:38:20] ERROR in recordSwapLedger: Database error recording initial ledger entry. | Details: {"sql_error":"SQLSTATE[42703]: Undefined column: 7 ERROR:  column \"from_participant\" of relation \"swap_ledgers\" does not exist\nLINE 2:             swap_reference, from_participant, to_participant...\n                                    ^","from":"saccussalis","to":"zurubank","amount":100,"ref":"swap_6958c76cdaf4b1.55422054"}
[2026-01-03 08:38:21] ERROR in updateSwapLedgerFees: Database error updating ledger fees. | Details: {"error":"SQLSTATE[42703]: Undefined column: 7 ERROR:  column \"final_amount\" of relation \"swap_ledgers\" does not exist\nLINE 1: UPDATE swap_ledgers SET final_amount=$1, swap_fee=$2, creati...\n                                ^","ref":"swap_6958c76cdaf4b1.55422054"}
[2026-01-03 08:43:14] ERROR in SWAP_RESOLVER::SWAP_STATUS_NOT_FOUND: Swap Status Resolver log message | Details: {"participant":"saccussalis","identifier":"907310"}
[2026-01-03 08:43:14] ERROR in recordSwapLedger: Database error recording initial ledger entry. | Details: {"sql_error":"SQLSTATE[42703]: Undefined column: 7 ERROR:  column \"from_participant\" of relation \"swap_ledgers\" does not exist\nLINE 2:             swap_reference, from_participant, to_participant...\n                                    ^","from":"saccussalis","to":"zurubank","amount":100,"ref":"swap_6958c89242d140.11387880"}
[2026-01-03 08:43:14] ERROR in updateSwapLedgerFees: Database error updating ledger fees. | Details: {"error":"SQLSTATE[42703]: Undefined column: 7 ERROR:  column \"final_amount\" of relation \"swap_ledgers\" does not exist\nLINE 1: UPDATE swap_ledgers SET final_amount=$1, swap_fee=$2, creati...\n                                ^","ref":"swap_6958c89242d140.11387880"}
[2026-01-03 08:58:54] ERROR in SWAP_RESOLVER::SWAP_STATUS_NOT_FOUND: Swap Status Resolver log message | Details: {"participant":"saccussalis","identifier":"907310"}
[2026-01-03 08:58:54] ERROR in recordSwapLedger: Database error recording initial ledger entry. | Details: {"sql_error":"SQLSTATE[42703]: Undefined column: 7 ERROR:  column \"from_participant\" of relation \"swap_ledgers\" does not exist\nLINE 2:             swap_reference, from_participant, to_participant...\n                                    ^","from":"saccussalis","to":"zurubank","amount":100,"ref":"swap_6958cc3e341478.57827040"}
[2026-01-03 08:58:54] ERROR in updateSwapLedgerFees: Database error updating ledger fees. | Details: {"error":"SQLSTATE[42703]: Undefined column: 7 ERROR:  column \"final_amount\" of relation \"swap_ledgers\" does not exist\nLINE 1: UPDATE swap_ledgers SET final_amount=$1, swap_fee=$2, creati...\n                                ^","ref":"swap_6958cc3e341478.57827040"}
[2026-01-03 09:12:14] ERROR in SWAP_RESOLVER::SWAP_STATUS_NOT_FOUND: Swap Status Resolver log message | Details: {"participant":"saccussalis","identifier":"907310"}
[2026-01-03 09:12:14] ERROR in recordSwapLedger: Database error recording initial ledger entry. | Details: {"sql_error":"SQLSTATE[42703]: Undefined column: 7 ERROR:  column \"from_participant\" of relation \"swap_ledgers\" does not exist\nLINE 2:             swap_reference, from_participant, to_participant...\n                                    ^","from":"saccussalis","to":"zurubank","amount":100,"ref":"swap_6958cf5eed5332.59641493"}
[2026-01-03 09:12:15] ERROR in updateSwapLedgerFees: Database error updating ledger fees. | Details: {"error":"SQLSTATE[42703]: Undefined column: 7 ERROR:  column \"final_amount\" of relation \"swap_ledgers\" does not exist\nLINE 1: UPDATE swap_ledgers SET final_amount=$1, swap_fee=$2, creati...\n                                ^","ref":"swap_6958cf5eed5332.59641493"}
[2026-01-03 09:12:58] ERROR in recordSwapLedger: Database error recording initial ledger entry. | Details: {"sql_error":"SQLSTATE[42703]: Undefined column: 7 ERROR:  column \"from_participant\" of relation \"swap_ledgers\" does not exist\nLINE 2:             swap_reference, from_participant, to_participant...\n                                    ^","from":"saccussalis","to":"zurubank","amount":100,"ref":"swap_6958cf8a052dd6.53603262"}
[2026-01-03 09:12:58] ERROR in updateSwapLedgerFees: Database error updating ledger fees. | Details: {"error":"SQLSTATE[42703]: Undefined column: 7 ERROR:  column \"final_amount\" of relation \"swap_ledgers\" does not exist\nLINE 1: UPDATE swap_ledgers SET final_amount=$1, swap_fee=$2, creati...\n                                ^","ref":"swap_6958cf8a052dd6.53603262"}
[2026-01-24 22:44:32] ERROR in SWAP_RESOLVER::SWAP_STATUS_NOT_FOUND: Swap Status Resolver log message | Details: {"participant":"saccussalis","identifier":"919638"}
[2026-01-24 22:48:27] ERROR in SWAP_RESOLVER::SWAP_STATUS_NOT_FOUND: Swap Status Resolver log message | Details: {"participant":"saccussalis","identifier":"919638"}
[2026-01-24 22:56:23] ERROR in SWAP_RESOLVER::SWAP_STATUS_NOT_FOUND: Swap Status Resolver log message | Details: {"participant":"saccussalis","identifier":"919638"}
[2026-01-24 22:59:25] ERROR in SWAP_RESOLVER::SWAP_STATUS_NOT_FOUND: Swap Status Resolver log message | Details: {"participant":"saccussalis","identifier":"919638"}
[2026-01-24 22:59:25] ERROR in KILL_SWITCH: System suspended by licensor | Details: {"country":"unknown"}
[2026-01-24 23:11:38] ERROR in SWAP_RESOLVER::SWAP_STATUS_NOT_FOUND: Swap Status Resolver log message | Details: {"participant":"saccussalis","identifier":"919638"}
[2026-01-24 23:11:38] ERROR in KILL_SWITCH: System suspended by licensor | Details: {"country":"unknown"}
[2026-01-24 23:32:12] ERROR in SWAP_RESOLVER::SWAP_STATUS_NOT_FOUND: Swap Status Resolver log message | Details: {"participant":"saccussalis","identifier":"919638"}
[2026-01-24 23:32:12] ERROR in KILL_SWITCH: System suspended by licensor | Details: {"country":"unknown"}
[2026-01-24 23:38:32] ERROR in SWAP_RESOLVER::SWAP_STATUS_NOT_FOUND: Swap Status Resolver log message | Details: {"participant":"saccussalis","identifier":"919638"}
[2026-01-24 23:38:32] ERROR in KILL_SWITCH: System suspended by licensor | Details: {"country":"unknown"}
[2026-01-24 23:50:54] ERROR in SWAP_RESOLVER::SWAP_STATUS_NOT_FOUND: Swap Status Resolver log message | Details: {"participant":"saccussalis","identifier":"919638"}
[2026-01-24 23:50:54] ERROR in KILL_SWITCH: System suspended by licensor | Details: {"country":"unknown"}
[2026-01-25 00:03:54] ERROR in SWAP_RESOLVER::SWAP_STATUS_NOT_FOUND: Swap Status Resolver log message | Details: {"participant":"saccussalis","identifier":"919638"}
[2026-01-25 00:03:54] ERROR in KILL_SWITCH: System suspended by licensor | Details: {"country":"unknown"}
[2026-01-25 00:13:11] ERROR in SWAP_RESOLVER::SWAP_STATUS_NOT_FOUND: Swap Status Resolver log message | Details: {"participant":"saccussalis","identifier":"919638"}
[2026-01-25 00:13:11] ERROR in KILL_SWITCH: System suspended by licensor | Details: {"country":"unknown"}
[2026-01-25 00:32:09] ERROR in SWAP_RESOLVER::SWAP_STATUS_NOT_FOUND: Swap Status Resolver log message | Details: {"participant":"saccussalis","identifier":"919638"}
[2026-01-25 00:32:09] ERROR in KILL_SWITCH: System suspended by licensor | Details: {"country":"unknown"}
[2026-01-25 00:41:48] ERROR in SWAP_RESOLVER::SWAP_STATUS_UNKNOWN_PARTICIPANT: Swap Status Resolver log message | Details: {"participant":"banka"}
[2026-01-25 00:41:48] ERROR in KILL_SWITCH: System suspended by licensor | Details: {"country":"unknown"}
[2026-01-25 00:46:10] ERROR in SWAP_RESOLVER::SWAP_STATUS_NOT_FOUND: Swap Status Resolver log message | Details: {"participant":"saccussalis","identifier":"919638"}
[2026-01-25 00:46:10] ERROR in recordSwapLedger: Database error recording initial ledger entry. | Details: {"sql_error":"SQLSTATE[42703]: Undefined column: 7 ERROR:  column \"from_participant\" of relation \"swap_ledgers\" does not exist\nLINE 2:             swap_reference, from_participant, to_participant...\n                                    ^","from":"saccussalis","to":"zurubank","amount":100,"ref":"swap_697559c2523b81.78825235"}
[2026-01-25 00:46:10] ERROR in updateSwapLedgerFees: Database error updating ledger fees. | Details: {"error":"SQLSTATE[42703]: Undefined column: 7 ERROR:  column \"final_amount\" of relation \"swap_ledgers\" does not exist\nLINE 1: UPDATE swap_ledgers SET final_amount=$1, swap_fee=$2, creati...\n                                ^","ref":"swap_697559c2523b81.78825235"}
[2026-01-25 00:48:13] ERROR in SWAP_RESOLVER::SWAP_STATUS_NOT_FOUND: Swap Status Resolver log message | Details: {"participant":"saccussalis","identifier":"919638"}
[2026-01-25 01:15:12] ERROR in SWAP_RESOLVER::SWAP_STATUS_NOT_FOUND: Swap Status Resolver log message | Details: {"participant":"saccussalis","identifier":"919638"}
[2026-01-25 01:16:40] ERROR in SWAP_RESOLVER::SWAP_STATUS_NOT_FOUND: Swap Status Resolver log message | Details: {"participant":"saccussalis","identifier":"919638"}
[2026-01-25 01:18:53] ERROR in SWAP_RESOLVER::SWAP_STATUS_NOT_FOUND: Swap Status Resolver log message | Details: {"participant":"saccussalis","identifier":"919638"}
[2026-01-25 01:20:44] ERROR in SWAP_RESOLVER::SWAP_STATUS_NOT_FOUND: Swap Status Resolver log message | Details: {"participant":"saccussalis","identifier":"919638"}
[2026-01-25 01:23:19] ERROR in SWAP_RESOLVER::SWAP_STATUS_NOT_FOUND: Swap Status Resolver log message | Details: {"participant":"saccussalis","identifier":"919638"}
[2026-01-25 01:40:47] ERROR in SWAP_RESOLVER::SWAP_STATUS_NOT_FOUND: Swap Status Resolver log message | Details: {"participant":"saccussalis","identifier":"919638"}
[2026-01-25 01:42:05] ERROR in SWAP_RESOLVER::SWAP_STATUS_NOT_FOUND: Swap Status Resolver log message | Details: {"participant":"saccussalis","identifier":"919638"}
[2026-01-25 01:42:05] ERROR in recordSwapLedger: Database error recording initial ledger entry. | Details: {"sql_error":"SQLSTATE[42703]: Undefined column: 7 ERROR:  column \"from_participant\" of relation \"swap_ledgers\" does not exist\nLINE 2:             swap_reference, from_participant, to_participant...\n                                    ^","from":"saccussalis","to":"zurubank","amount":100,"ref":"swap_697566dddac284.19695245"}
[2026-01-25 01:42:06] ERROR in updateSwapLedgerFees: Database error updating ledger fees. | Details: {"error":"SQLSTATE[42703]: Undefined column: 7 ERROR:  column \"final_amount\" of relation \"swap_ledgers\" does not exist\nLINE 1: UPDATE swap_ledgers SET final_amount=$1, swap_fee=$2, creati...\n                                ^","ref":"swap_697566dddac284.19695245"}
[2026-01-25 09:50:33] ERROR in SWAP_RESOLVER::SWAP_STATUS_NOT_FOUND: Swap Status Resolver log message | Details: {"participant":"saccussalis","identifier":"919638"}
[2026-01-25 09:50:33] ERROR in recordSwapLedger: Database error recording initial ledger entry. | Details: {"sql_error":"SQLSTATE[42703]: Undefined column: 7 ERROR:  column \"from_participant\" of relation \"swap_ledgers\" does not exist\nLINE 2:             swap_reference, from_participant, to_participant...\n                                    ^","from":"saccussalis","to":"zurubank","amount":100,"ref":"swap_6975d9598d86b8.34307404"}
[2026-01-25 09:50:33] ERROR in updateSwapLedgerFees: Database error updating ledger fees. | Details: {"error":"SQLSTATE[42703]: Undefined column: 7 ERROR:  column \"final_amount\" of relation \"swap_ledgers\" does not exist\nLINE 1: UPDATE swap_ledgers SET final_amount=$1, swap_fee=$2, creati...\n                                ^","ref":"swap_6975d9598d86b8.34307404"}
[2026-02-04 21:11:00] SWAP_RESOLVER::SWAP_STATUS_IDENTIFIER_MISSING: Resolver event | {"participant":"zurubank","input":{"fromParticipant":"zurubank","from_type":"voucher","toParticipant":"saccussalis","to_type":"ewallet","token":null,"sender_phone":"+26770000000","recipient_phone":"+26770000000","amount":100,"voucher_number":"175043280","pin":"522401","recipient_account":null,"user_id":0}}
[2026-02-04 21:11:00] recordSwapLedger: Database error recording initial ledger entry. | {"sql_error":"SQLSTATE[42703]: Undefined column: 7 ERROR:  column \"from_participant\" of relation \"swap_ledgers\" does not exist\nLINE 2:             swap_reference, from_participant, to_participant...\n                                    ^","from":"zurubank","to":"saccussalis","amount":100,"ref":"swap_6983a7d4c03722.19700434"}
[2026-02-04 21:11:00] updateSwapLedgerStatus: Database error updating ledger status. | {"error":"SQLSTATE[22P02]: Invalid text representation: 7 ERROR:  invalid input value for enum swap_status: \"failed_step1_system\"\nCONTEXT:  unnamed portal parameter $1 = '...'","ref":"swap_6983a7d4c03722.19700434","status":"failed_step1_system"}
[2026-02-04 21:15:34] SWAP_RESOLVER::SWAP_STATUS_IDENTIFIER_MISSING: Resolver event | {"participant":"zurubank","input":{"fromParticipant":"zurubank","from_type":"voucher","toParticipant":"saccussalis","to_type":"ewallet","token":null,"sender_phone":"+26770000000","recipient_phone":"+26770000000","amount":100,"voucher_number":"175043280","pin":"522401","recipient_account":null,"user_id":0}}
[2026-02-04 21:15:34] recordSwapLedger: Database error recording initial ledger entry. | {"sql_error":"SQLSTATE[42703]: Undefined column: 7 ERROR:  column \"from_participant\" of relation \"swap_ledgers\" does not exist\nLINE 2:             swap_reference, from_participant, to_participant...\n                                    ^","from":"zurubank","to":"saccussalis","amount":100,"ref":"swap_6983a8e6852e50.78526363"}
[2026-02-04 21:15:34] updateSwapLedgerStatus: Database error updating ledger status. | {"error":"SQLSTATE[22P02]: Invalid text representation: 7 ERROR:  invalid input value for enum swap_status: \"failed_step1_system\"\nCONTEXT:  unnamed portal parameter $1 = '...'","ref":"swap_6983a8e6852e50.78526363","status":"failed_step1_system"}
[2026-02-04 21:34:13] SWAP_RESOLVER::SWAP_STATUS_IDENTIFIER_MISSING: Resolver event | {"participant":"zurubank","input":{"fromParticipant":"zurubank","from_type":"voucher","toParticipant":"saccussalis","to_type":"ewallet","token":null,"sender_phone":"+26770000000","recipient_phone":"+26770000000","amount":100,"voucher_number":"175043280","pin":"522401","recipient_account":null,"user_id":0}}
[2026-02-04 21:34:13] recordSwapLedger: Database error recording initial ledger entry. | {"sql_error":"SQLSTATE[42703]: Undefined column: 7 ERROR:  column \"from_participant\" of relation \"swap_ledgers\" does not exist\nLINE 2:             swap_reference, from_participant, to_participant...\n                                    ^","from":"zurubank","to":"saccussalis","amount":100,"ref":"swap_6983ad457ce107.45755272"}
[2026-02-04 21:34:13] updateSwapLedgerStatus: Database error updating ledger status. | {"error":"SQLSTATE[22P02]: Invalid text representation: 7 ERROR:  invalid input value for enum swap_status: \"failed_step1_system\"\nCONTEXT:  unnamed portal parameter $1 = '...'","ref":"swap_6983ad457ce107.45755272","status":"failed_step1_system"}
[2026-02-04 21:35:59] SWAP_RESOLVER::SWAP_STATUS_IDENTIFIER_MISSING: Resolver event | {"participant":"zurubank","input":{"fromParticipant":"zurubank","from_type":"voucher","toParticipant":"saccussalis","to_type":"ewallet","token":null,"sender_phone":"+26770000000","recipient_phone":"+26770000000","amount":100,"voucher_number":"175043280","pin":"522401","recipient_account":null,"user_id":0}}
